record_id,set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
1832,1677-1,Rabbit,1990,Basic,Seasonal,Basic,Normal,24.0,,6.0,,https://brickset.com/sets/1677-1,https://images.brickset.com/sets/small/1677-1.jpg,https://images.brickset.com/sets/images/1677-1.jpg
1833,1679-1,"Basic Building Set, 5+",1990,Basic,,Basic,Normal,39.0,,,,https://brickset.com/sets/1679-1,https://images.brickset.com/sets/small/1679-1.jpg,https://images.brickset.com/sets/images/1679-1.jpg
1834,1680-1,Crusader's Cart,1990,Castle,Forestmen,Historical,Normal,67.0,3.0,,,https://brickset.com/sets/1680-1,https://images.brickset.com/sets/small/1680-1.jpg,https://images.brickset.com/sets/images/1680-1.jpg
1835,1682-1,Space Shuttle Launch,1990,Town,Flight,Modern day,Normal,392.0,3.0,,,https://brickset.com/sets/1682-1,https://images.brickset.com/sets/small/1682-1.jpg,https://images.brickset.com/sets/images/1682-1.jpg
1836,1684-1,DUPLO Bucket,1990,Duplo,,Pre-school,Normal,51.0,3.0,,,https://brickset.com/sets/1684-1,https://images.brickset.com/sets/small/1684-1.jpg,https://images.brickset.com/sets/images/1684-1.jpg
1837,1685-2,XL Bucket,1990,Duplo,,Pre-school,Normal,,,,,https://brickset.com/sets/1685-2,,
1838,1690-1,Helicopter,1990,Town,Special,Modern day,Collection,27.0,,,,https://brickset.com/sets/1690-1,https://images.brickset.com/sets/small/1690-1.jpg,https://images.brickset.com/sets/images/1690-1.jpg
1839,1691-1,Racer,1990,Town,Special,Modern day,Collection,23.0,,,,https://brickset.com/sets/1691-1,,
1840,1692-1,Tractor Loader,1990,Town,Special,Modern day,Collection,24.0,,,,https://brickset.com/sets/1692-1,https://images.brickset.com/sets/small/1692-1.jpg,https://images.brickset.com/sets/images/1692-1.jpg
1841,1875-1,Meteor Monitor,1990,Space,Blacktron,Action/Adventure,Normal,29.0,1.0,,,https://brickset.com/sets/1875-1,https://images.brickset.com/sets/small/1875-1.jpg,https://images.brickset.com/sets/images/1875-1.jpg
1842,1876-1,Soil Scooper,1990,Town,Maintenance,Modern day,Normal,65.0,2.0,,,https://brickset.com/sets/1876-1,https://images.brickset.com/sets/small/1876-1.jpg,https://images.brickset.com/sets/images/1876-1.jpg
1843,1877-1,Crusader's Cart,1990,Castle,Forestmen,Historical,Normal,56.0,2.0,,,https://brickset.com/sets/1877-1,https://images.brickset.com/sets/small/1877-1.jpg,https://images.brickset.com/sets/images/1877-1.jpg
1844,1883-1,Rabbit Rattle,1990,Duplo,,Pre-school,Normal,1.0,,,,https://brickset.com/sets/1883-1,https://images.brickset.com/sets/small/1883-1.jpg,https://images.brickset.com/sets/images/1883-1.jpg
1845,1950-1,Basic Set,1990,Basic,,Basic,Normal,17.0,,3.0,,https://brickset.com/sets/1950-1,https://images.brickset.com/sets/small/1950-1.jpg,https://images.brickset.com/sets/images/1950-1.jpg
1846,1998-1,Silja Line Ferry,1990,Promotional,Ferries,Miscellaneous,Normal,370.0,,,,https://brickset.com/sets/1998-1,https://images.brickset.com/sets/small/1998-1.jpg,https://images.brickset.com/sets/images/1998-1.jpg
1847,2442-1,School Room,1990,Duplo,,Pre-school,Normal,7.0,2.0,,,https://brickset.com/sets/2442-1,,
1848,2446-1,Windmill,1990,Duplo,,Pre-school,Normal,12.0,1.0,,,https://brickset.com/sets/2446-1,,
1849,2450-1,Airport,1990,Duplo,,Pre-school,Normal,15.0,2.0,,,https://brickset.com/sets/2450-1,,
1850,2454-1,Harbour,1990,Duplo,,Pre-school,Normal,15.0,2.0,,,https://brickset.com/sets/2454-1,,
1851,2458-1,Barnyard,1990,Duplo,LEGO PreSchool,Pre-school,Normal,20.0,2.0,,,https://brickset.com/sets/2458-1,https://images.brickset.com/sets/small/2458-1.jpg,https://images.brickset.com/sets/images/2458-1.jpg
1852,2550-1,Tom's Adventure,1990,Duplo,,Pre-school,Normal,4.0,1.0,,,https://brickset.com/sets/2550-1,,
1853,2609-1,Racer,1990,Duplo,,Pre-school,Normal,1.0,1.0,,,https://brickset.com/sets/2609-1,https://images.brickset.com/sets/small/2609-1.jpg,https://images.brickset.com/sets/images/2609-1.jpg
1854,2613-1,Garbage Truck,1990,Duplo,,Pre-school,Normal,3.0,1.0,,,https://brickset.com/sets/2613-1,https://images.brickset.com/sets/small/2613-1.jpg,https://images.brickset.com/sets/images/2613-1.jpg
1855,2615-1,Nursey,1990,Duplo,,Pre-school,Normal,6.0,2.0,,,https://brickset.com/sets/2615-1,https://images.brickset.com/sets/small/2615-1.jpg,https://images.brickset.com/sets/images/2615-1.jpg
1856,2630-2,Car and Campervan,1990,Duplo,,Pre-school,Normal,11.0,3.0,,,https://brickset.com/sets/2630-2,,
1857,2661-1,Zoo Van,1990,Duplo,,Pre-school,Normal,3.0,1.0,,,https://brickset.com/sets/2661-1,https://images.brickset.com/sets/small/2661-1.jpg,https://images.brickset.com/sets/images/2661-1.jpg
1858,2662-1,Crocodile and Sea Lion,1990,Duplo,,Pre-school,Normal,14.0,1.0,,,https://brickset.com/sets/2662-1,https://images.brickset.com/sets/small/2662-1.jpg,https://images.brickset.com/sets/images/2662-1.jpg
1859,2664-1,Tiger and Panda Family,1990,Duplo,,Pre-school,Normal,24.0,1.0,,,https://brickset.com/sets/2664-1,https://images.brickset.com/sets/small/2664-1.jpg,https://images.brickset.com/sets/images/2664-1.jpg
1860,2666-1,Savannah and Polar Animals,1990,Duplo,,Pre-school,Normal,27.0,1.0,,,https://brickset.com/sets/2666-1,,
1861,2668-1,African Animals,1990,Duplo,,Pre-school,Normal,40.0,1.0,,,https://brickset.com/sets/2668-1,https://images.brickset.com/sets/small/2668-1.jpg,https://images.brickset.com/sets/images/2668-1.jpg
1862,2669-1,Maxi Zoo,1990,Duplo,,Pre-school,Normal,65.0,4.0,,,https://brickset.com/sets/2669-1,https://images.brickset.com/sets/small/2669-1.jpg,https://images.brickset.com/sets/images/2669-1.jpg
1863,5008-1,Element Separator Grey,1990,Service Packs,,Miscellaneous,Normal,1.0,,,,https://brickset.com/sets/5008-1,https://images.brickset.com/sets/small/5008-1.jpg,https://images.brickset.com/sets/images/5008-1.jpg
1864,5009-1,Building Plate 16 x 32 Yellow,1990,Service Packs,,Miscellaneous,Normal,1.0,,,,https://brickset.com/sets/5009-1,https://images.brickset.com/sets/small/5009-1.jpg,https://images.brickset.com/sets/images/5009-1.jpg
1865,5010-1,Building Plate 16 x 32 Green,1990,Service Packs,,Miscellaneous,Normal,1.0,,,,https://brickset.com/sets/5010-1,https://images.brickset.com/sets/small/5010-1.jpg,https://images.brickset.com/sets/images/5010-1.jpg
1866,5076-1,Plates 2 x 8 White,1990,Service Packs,,Miscellaneous,Normal,6.0,,,,https://brickset.com/sets/5076-1,https://images.brickset.com/sets/small/5076-1.jpg,https://images.brickset.com/sets/images/5076-1.jpg
1867,5110-1,"Cross Axles, Nuts",1990,Service Packs,Technic,Miscellaneous,Normal,26.0,,,,https://brickset.com/sets/5110-1,https://images.brickset.com/sets/small/5110-1.jpg,https://images.brickset.com/sets/images/5110-1.jpg
1868,5111-1,Plates 2 x 2 with Wire 128 cm 9V,1990,Service Packs,,Miscellaneous,Normal,1.0,,,,https://brickset.com/sets/5111-1,https://images.brickset.com/sets/small/5111-1.jpg,https://images.brickset.com/sets/images/5111-1.jpg
1869,5112-1,"Loading Grabs, Crane Hook",1990,Service Packs,,Miscellaneous,Normal,3.0,,,,https://brickset.com/sets/5112-1,https://images.brickset.com/sets/small/5112-1.jpg,https://images.brickset.com/sets/images/5112-1.jpg
1870,5113-1,Propeller,1990,Service Packs,,Miscellaneous,Normal,1.0,,,,https://brickset.com/sets/5113-1,https://images.brickset.com/sets/small/5113-1.jpg,https://images.brickset.com/sets/images/5113-1.jpg
1871,5150-1,Pirate Accessories,1990,Service Packs,Pirates,Miscellaneous,Normal,27.0,,,,https://brickset.com/sets/5150-1,https://images.brickset.com/sets/small/5150-1.jpg,https://images.brickset.com/sets/images/5150-1.jpg
1872,5185-1,Dustbins with Lids,1990,Service Packs,Town,Miscellaneous,Normal,8.0,,,,https://brickset.com/sets/5185-1,https://images.brickset.com/sets/small/5185-1.jpg,https://images.brickset.com/sets/images/5185-1.jpg
1873,5191-1,Balloon Tyres,1990,Service Packs,,Miscellaneous,Normal,4.0,,,,https://brickset.com/sets/5191-1,https://images.brickset.com/sets/small/5191-1.jpg,https://images.brickset.com/sets/images/5191-1.jpg
1874,5199-1,"Mini Antennas, Assorted Sticks and Antennas",1990,Service Packs,,Miscellaneous,Normal,32.0,,,,https://brickset.com/sets/5199-1,https://images.brickset.com/sets/small/5199-1.jpg,https://images.brickset.com/sets/images/5199-1.jpg
1875,5255-1,Connector Pegs,1990,Service Packs,Technic,Miscellaneous,Normal,30.0,,,,https://brickset.com/sets/5255-1,https://images.brickset.com/sets/small/5255-1.jpg,https://images.brickset.com/sets/images/5255-1.jpg
1876,5257-1,"Connector Pegs, Toggle Joints and Wheels",1990,Service Packs,Technic,Miscellaneous,Normal,25.0,,,,https://brickset.com/sets/5257-1,https://images.brickset.com/sets/small/5257-1.jpg,https://images.brickset.com/sets/images/5257-1.jpg
1877,5258-1,"Crown Wheels, Gear Racks, Point Wheels, Worm Gears",1990,Service Packs,Technic,Miscellaneous,Normal,10.0,,,,https://brickset.com/sets/5258-1,https://images.brickset.com/sets/small/5258-1.jpg,https://images.brickset.com/sets/images/5258-1.jpg
1878,5259-1,"Universal Joint, Rubber Bands and Wheels",1990,Service Packs,Technic,Miscellaneous,Normal,12.0,,,,https://brickset.com/sets/5259-1,https://images.brickset.com/sets/small/5259-1.jpg,https://images.brickset.com/sets/images/5259-1.jpg
1879,5260-1,Connecting Rods and Stop Bushes,1990,Service Packs,Technic,Miscellaneous,Normal,32.0,,,,https://brickset.com/sets/5260-1,https://images.brickset.com/sets/small/5260-1.jpg,https://images.brickset.com/sets/images/5260-1.jpg
1880,5261-1,Plates and Gear Racks,1990,Service Packs,Technic,Miscellaneous,Normal,14.0,,,,https://brickset.com/sets/5261-1,https://images.brickset.com/sets/small/5261-1.jpg,https://images.brickset.com/sets/images/5261-1.jpg
1881,5262-1,Gear Wheels,1990,Service Packs,Technic,Miscellaneous,Normal,9.0,,,,https://brickset.com/sets/5262-1,https://images.brickset.com/sets/small/5262-1.jpg,https://images.brickset.com/sets/images/5262-1.jpg
1882,5263-1,"Universal Joint, Differential Housing and Point Wheels",1990,Service Packs,Technic,Miscellaneous,Normal,6.0,,,,https://brickset.com/sets/5263-1,https://images.brickset.com/sets/small/5263-1.jpg,https://images.brickset.com/sets/images/5263-1.jpg
1883,5590-1,Whirl and Wheel Super Truck,1990,Model Team,,Model making,Normal,1012.0,,,,https://brickset.com/sets/5590-1,https://images.brickset.com/sets/small/5590-1.jpg,https://images.brickset.com/sets/images/5590-1.jpg
1884,6018-1,Battle Dragon,1990,Castle,Black Knights,Historical,Normal,49.0,2.0,,,https://brickset.com/sets/6018-1,https://images.brickset.com/sets/small/6018-1.jpg,https://images.brickset.com/sets/images/6018-1.jpg
1885,6034-1,Black Monarch's Ghost,1990,Castle,Black Knights,Historical,Normal,43.0,2.0,,,https://brickset.com/sets/6034-1,https://images.brickset.com/sets/small/6034-1.jpg,https://images.brickset.com/sets/images/6034-1.jpg
1886,6042-1,Dungeon Hunters,1990,Castle,Lion Knights,Historical,Normal,105.0,3.0,,,https://brickset.com/sets/6042-1,https://images.brickset.com/sets/small/6042-1.jpg,https://images.brickset.com/sets/images/6042-1.jpg
1887,6059-1,Knight's Stronghold,1990,Castle,Black Knights,Historical,Normal,224.0,5.0,,,https://brickset.com/sets/6059-1,https://images.brickset.com/sets/small/6059-1.jpg,https://images.brickset.com/sets/images/6059-1.jpg
1888,6071-1,Forestmen's Crossing,1990,Castle,Forestmen,Historical,Normal,207.0,5.0,,,https://brickset.com/sets/6071-1,https://images.brickset.com/sets/small/6071-1.jpg,https://images.brickset.com/sets/images/6071-1.jpg
1889,6081-1,King's Mountain Fortress,1990,Castle,Lion Knights,Historical,Normal,435.0,8.0,,,https://brickset.com/sets/6081-1,https://images.brickset.com/sets/small/6081-1.jpg,https://images.brickset.com/sets/images/6081-1.jpg
1890,6354-1,Pursuit Squad,1990,Town,Police,Modern day,Normal,171.0,3.0,,,https://brickset.com/sets/6354-1,https://images.brickset.com/sets/small/6354-1.jpg,https://images.brickset.com/sets/images/6354-1.jpg
1891,6375-1,Trans Air Carrier,1990,Town,Flight,Modern day,Normal,208.0,2.0,,,https://brickset.com/sets/6375-1,https://images.brickset.com/sets/small/6375-1.jpg,https://images.brickset.com/sets/images/6375-1.jpg
1892,6376-1,Breezeway Café,1990,Town,Shops and Services,Modern day,Normal,183.0,5.0,,,https://brickset.com/sets/6376-1,https://images.brickset.com/sets/small/6376-1.jpg,https://images.brickset.com/sets/images/6376-1.jpg
1893,6389-1,Fire Control Center,1990,Town,Fire,Modern day,Normal,533.0,4.0,,,https://brickset.com/sets/6389-1,https://images.brickset.com/sets/small/6389-1.jpg,https://images.brickset.com/sets/images/6389-1.jpg
1894,6396-1,International Jetport,1990,Town,Flight,Modern day,Normal,541.0,8.0,,,https://brickset.com/sets/6396-1,https://images.brickset.com/sets/small/6396-1.jpg,https://images.brickset.com/sets/images/6396-1.jpg
1895,6399-1,Airport Shuttle,1990,Town,Monorail,Modern day,Normal,767.0,9.0,,,https://brickset.com/sets/6399-1,https://images.brickset.com/sets/small/6399-1.jpg,https://images.brickset.com/sets/images/6399-1.jpg
1896,6508-1,Wave Racer,1990,Town,Boats,Modern day,Normal,37.0,1.0,,,https://brickset.com/sets/6508-1,https://images.brickset.com/sets/small/6508-1.jpg,https://images.brickset.com/sets/images/6508-1.jpg
1897,6529-1,Ultra Lite I,1990,Town,Flight,Modern day,Normal,35.0,2.0,,,https://brickset.com/sets/6529-1,https://images.brickset.com/sets/small/6529-1.jpg,https://images.brickset.com/sets/images/6529-1.jpg
1898,6530-1,Sport Coupe,1990,Town,Vehicles,Modern day,Normal,43.0,1.0,,,https://brickset.com/sets/6530-1,https://images.brickset.com/sets/small/6530-1.jpg,https://images.brickset.com/sets/images/6530-1.jpg
1899,6592-1,Vacation Hideaway,1990,Town,Leisure,Modern day,Normal,111.0,2.0,,,https://brickset.com/sets/6592-1,https://images.brickset.com/sets/small/6592-1.jpg,https://images.brickset.com/sets/images/6592-1.jpg
1900,6644-1,Road Rebel,1990,Town,Vehicles,Modern day,Normal,68.0,1.0,,,https://brickset.com/sets/6644-1,https://images.brickset.com/sets/small/6644-1.jpg,https://images.brickset.com/sets/images/6644-1.jpg
1901,6672-1,Safari Off-Road Vehicle,1990,Town,Vehicles,Modern day,Normal,67.0,2.0,,,https://brickset.com/sets/6672-1,https://images.brickset.com/sets/small/6672-1.jpg,https://images.brickset.com/sets/images/6672-1.jpg
1902,6673-1,Solo Trainer,1990,Town,Flight,Modern day,Normal,74.0,1.0,,,https://brickset.com/sets/6673-1,https://images.brickset.com/sets/small/6673-1.jpg,https://images.brickset.com/sets/images/6673-1.jpg
1903,6811-1,Pulsar Charger,1990,Space,M-Tron,Action/Adventure,Normal,26.0,1.0,,,https://brickset.com/sets/6811-1,https://images.brickset.com/sets/small/6811-1.jpg,https://images.brickset.com/sets/images/6811-1.jpg
1904,6833-1,Beacon Tracer,1990,Space,M-Tron,Action/Adventure,Normal,40.0,1.0,,,https://brickset.com/sets/6833-1,https://images.brickset.com/sets/small/6833-1.jpg,https://images.brickset.com/sets/images/6833-1.jpg
1905,6877-1,Vector Detector,1990,Space,M-Tron,Action/Adventure,Normal,62.0,1.0,,,https://brickset.com/sets/6877-1,https://images.brickset.com/sets/small/6877-1.jpg,https://images.brickset.com/sets/images/6877-1.jpg
1906,6896-1,Celestial Forager,1990,Space,M-Tron,Action/Adventure,Normal,90.0,1.0,,,https://brickset.com/sets/6896-1,https://images.brickset.com/sets/small/6896-1.jpg,https://images.brickset.com/sets/images/6896-1.jpg
1907,6923-1,Particle Ioniser,1990,Space,M-Tron,Action/Adventure,Normal,203.0,2.0,,,https://brickset.com/sets/6923-1,https://images.brickset.com/sets/small/6923-1.jpg,https://images.brickset.com/sets/images/6923-1.jpg
1908,6956-1,Stellar Recon Voyager,1990,Space,M-Tron,Action/Adventure,Normal,233.0,2.0,,,https://brickset.com/sets/6956-1,https://images.brickset.com/sets/small/6956-1.jpg,https://images.brickset.com/sets/images/6956-1.jpg
1909,6989-1,Mega Core Magnetizer,1990,Space,M-Tron,Action/Adventure,Normal,503.0,3.0,,,https://brickset.com/sets/6989-1,https://images.brickset.com/sets/small/6989-1.jpg,https://images.brickset.com/sets/images/6989-1.jpg
1910,8064-1,Universal Motor Set,1990,Technic,Universal,Technical,Normal,219.0,,,,https://brickset.com/sets/8064-1,https://images.brickset.com/sets/small/8064-1.jpg,https://images.brickset.com/sets/images/8064-1.jpg
1911,8094-1,Control Centre,1990,Technic,Universal,Technical,Normal,546.0,,,,https://brickset.com/sets/8094-1,https://images.brickset.com/sets/small/8094-1.jpg,https://images.brickset.com/sets/images/8094-1.jpg
1912,8720-1,9V Motor Set ,1990,Technic,Supplementary,Technical,Normal,57.0,,,,https://brickset.com/sets/8720-1,https://images.brickset.com/sets/small/8720-1.jpg,https://images.brickset.com/sets/images/8720-1.jpg
1913,8825-1,Night Chopper,1990,Technic,,Technical,Normal,116.0,,,,https://brickset.com/sets/8825-1,https://images.brickset.com/sets/small/8825-1.jpg,https://images.brickset.com/sets/images/8825-1.jpg
1914,8830-1,Rally 6-Wheeler,1990,Technic,,Technical,Normal,171.0,1.0,,,https://brickset.com/sets/8830-1,https://images.brickset.com/sets/small/8830-1.jpg,https://images.brickset.com/sets/images/8830-1.jpg
1915,8840-1,Rally Shock & Roll Racer,1990,Technic,,Technical,Normal,225.0,1.0,,,https://brickset.com/sets/8840-1,https://images.brickset.com/sets/small/8840-1.jpg,https://images.brickset.com/sets/images/8840-1.jpg
1916,8850-1,Rally Support Truck,1990,Technic,,Technical,Normal,354.0,1.0,,,https://brickset.com/sets/8850-1,https://images.brickset.com/sets/small/8850-1.jpg,https://images.brickset.com/sets/images/8850-1.jpg
1917,9550-1,Typesetter's Shop ,1990,Dacta,,Educational,Normal,482.0,,,,https://brickset.com/sets/9550-1,,
1918,9920-1,Yellow Storage Box with Lid,1990,Dacta,Storage,Educational,Normal,,,,,https://brickset.com/sets/9920-1,https://images.brickset.com/sets/small/9920-1.jpg,https://images.brickset.com/sets/images/9920-1.jpg
1919,9922-1,Green Storage Box with Lid,1990,Dacta,Storage,Educational,Normal,2.0,,,,https://brickset.com/sets/9922-1,https://images.brickset.com/sets/small/9922-1.jpg,https://images.brickset.com/sets/images/9922-1.jpg
1920,BK11SPR1990-1,BRICK KICKS Spring 1990,1990,Books,Brick Kicks,Miscellaneous,Book,,,,,https://brickset.com/sets/BK11SPR1990-1,https://images.brickset.com/sets/small/BK11SPR1990-1.jpg,https://images.brickset.com/sets/images/BK11SPR1990-1.jpg
1921,BK12SUM1990-1,BRICK KICKS Summer 1990,1990,Books,Brick Kicks,Miscellaneous,Book,,,,,https://brickset.com/sets/BK12SUM1990-1,https://images.brickset.com/sets/small/BK12SUM1990-1.jpg,https://images.brickset.com/sets/images/BK12SUM1990-1.jpg
1922,BK13FAL1990-1,BRICK KICKS Fall 1990,1990,Books,Brick Kicks,Miscellaneous,Book,,,,,https://brickset.com/sets/BK13FAL1990-1,https://images.brickset.com/sets/small/BK13FAL1990-1.jpg,https://images.brickset.com/sets/images/BK13FAL1990-1.jpg
1923,BK14WIN1990-1,BRICK KICKS Winter 1990-1991,1990,Books,Brick Kicks,Miscellaneous,Book,,,,,https://brickset.com/sets/BK14WIN1990-1,https://images.brickset.com/sets/small/BK14WIN1990-1.jpg,https://images.brickset.com/sets/images/BK14WIN1990-1.jpg
